ListingKey,ListingNumber,ListingCreationDate,CreditGrade,Term,LoanStatus,ClosedDate,BorrowerAPR,BorrowerRate,LenderYield,EstimatedEffectiveYield,EstimatedLoss,EstimatedReturn,ProsperRating (numeric),ProsperRating (Alpha),ProsperScore,ListingCategory (numeric),BorrowerState,Occupation,EmploymentStatus,EmploymentStatusDuration,IsBorrowerHomeowner,CurrentlyInGroup,GroupKey,DateCreditPulled,CreditScoreRangeLower,CreditScoreRangeUpper,FirstRecordedCreditLine,CurrentCreditLines,OpenCreditLines,TotalCreditLinespast7years,OpenRevolvingAccounts,OpenRevolvingMonthlyPayment,InquiriesLast6Months,TotalInquiries,CurrentDelinquencies,AmountDelinquent,DelinquenciesLast7Years,PublicRecordsLast10Years,PublicRecordsLast12Months,RevolvingCreditBalance,BankcardUtilization,AvailableBankcardCredit,TotalTrades,TradesNeverDelinquent (percentage),TradesOpenedLast6Months,DebtToIncomeRatio,IncomeRange,IncomeVerifiable,StatedMonthlyIncome,LoanKey,TotalProsperLoans,TotalProsperPaymentsBilled,OnTimeProsperPayments,ProsperPaymentsLessThanOneMonthLate,ProsperPaymentsOneMonthPlusLate,ProsperPrincipalBorrowed,ProsperPrincipalOutstanding,ScorexChangeAtTimeOfListing,LoanCurrentDaysDelinquent,LoanFirstDefaultedCycleNumber,LoanMonthsSinceOrigination,LoanNumber,LoanOriginalAmount,LoanOriginationDate,LoanOriginationQuarter,MemberKey,MonthlyLoanPayment,LP_CustomerPayments,LP_CustomerPrincipalPayments,LP_InterestandFees,LP_ServiceFees,LP_CollectionFees,LP_GrossPrincipalLoss,LP_NetPrincipalLoss,LP_NonPrincipalRecoverypayments,PercentFunded,Recommendations,InvestmentFromFriendsCount,InvestmentFromFriendsAmount,Investors,LoanMonthsSinceOriginationY,LoanFirstDefaultedCycleNumberQ,bad_aux,PW,fraud,bad,indeterm,LoanOriginationYear
CC193538013097131EF5513,555647,2012-01-31 10:19:36.213000000,,36,Current,,0.29394,0.2552,0.2452,0.2392,0.119,0.1202,3.0,D,5.0,3,CA,Attorney,Self-employed,75.0,True,False,,2012-01-31 10:19:29,760.0,779.0,1979-04-07 00:00:00,22.0,21.0,56.0,13,525.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,12982.0,0.46,13773.0,35.0,0.85,1.0,,"$75,000-99,999",False,7083.333333,9871364295694665552462A,,,,,,,,,0,,25,59938,10000,2012-02-06,Q1 2012,6C90353840241786614BC32,400.35,9608.4,5799.5,3808.9,-149.28,0.0,0.0,0.0,0.0,1.0,0,0,0.0,193,2.0,,False,True,False,False,False,2012
F7D53489827789111262A5F,467648,2010-07-21 21:29:02.640000000,,36,Completed,2013-07-30 00:00:00,0.18791,0.166,0.156,0.0875,0.065,0.0875,4.0,C,9.0,1,TX,Teacher,Full-time,47.0,True,False,,2010-07-09 17:15:46,680.0,699.0,1997-12-20 00:00:00,12.0,12.0,31.0,10,460.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,12726.0,0.45,14431.0,28.0,0.89,0.0,0.16,"$25,000-49,999",True,3916.666667,20433593985849095B1B1B5,,,,,,,,,0,,44,43764,4200,2010-07-30,Q3 2010,0231348806134687138B6D2,129.88,5379.79,4200.01,1179.78,-69.66,0.0,0.0,0.0,0.0,1.0,0,0,0.0,226,4.0,,False,True,False,False,False,2010
86F73531526653443DCD737,538091,2011-11-08 20:14:08.920000000,,36,Chargedoff,2012-11-14 00:00:00,0.2951,0.2599,0.2499,0.2437,0.112,0.1317,3.0,D,6.0,7,ID,Other,Employed,61.0,True,False,,2011-11-08 20:14:03,640.0,659.0,1996-02-20 00:00:00,7.0,6.0,42.0,3,218.0,0.0,13.0,0.0,0.0,1.0,1.0,0.0,8758.0,0.81,1992.0,37.0,0.72,0.0,0.17,"$50,000-74,999",True,6166.666667,25403635366076187727463,,,,,,,,,603,12.0,28,56105,4000,2011-11-15,Q4 2011,FB353531546690753E6BC40,161.14,1127.98,556.57,571.41,-21.99,0.0,3443.43,3443.43,0.0,1.0,0,0,0.0,40,2.0,12.0,True,True,False,True,False,2011
6AE13482225916748453F2F,454792,2010-04-19 20:06:02.717000000,,36,Completed,2012-07-27 00:00:00,0.33393,0.31,0.3,0.2277,0.065,0.2277,4.0,C,9.0,1,IL,Professional,Full-time,140.0,True,False,,2010-04-09 18:42:42,640.0,659.0,1997-02-21 00:00:00,32.0,30.0,118.0,14,432.0,2.0,15.0,0.0,0.0,0.0,1.0,0.0,47581.0,0.68,21897.0,89.0,0.88,1.0,0.37,"$75,000-99,999",True,6750.0,0819358671019140373CA9D,,,,,,,,,0,,47,42014,4500,2010-04-29,Q2 2010,2DF33391123027804B70C0B,193.51,6761.97,4500.0,2261.97,-72.97,0.0,0.0,0.0,0.0,1.0,1,0,0.0,122,4.0,,False,True,False,False,False,2010
583335060419669255CA6F4,490618,2011-01-14 16:34:08.487000000,,36,Current,,0.18173,0.1599,0.1499,0.1473,0.0595,0.0878,5.0,B,9.0,6,CA,Engineer - Electrical,Employed,39.0,True,False,,2011-07-14 11:45:08,700.0,719.0,2001-04-03 00:00:00,8.0,8.0,14.0,6,96.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1030.0,0.4,1539.0,13.0,0.76,1.0,0.02,"$100,000+",True,79166.666667,5291362552886708565F7C8,,,,,,,,,0,,32,51900,5000,2011-07-29,Q3 2011,FDC13504151672518EC22B1,175.76,5372.8,4129.9,1242.9,-77.71,0.0,0.0,0.0,0.0,1.0,0,0,0.0,92,3.0,,False,True,False,False,False,2011
E7753518568300282BFCCDE,512455,2011-06-22 05:02:00.613000000,,36,Completed,2012-05-10 00:00:00,0.18173,0.1599,0.1499,0.1473,0.0595,0.0878,5.0,B,8.0,7,FL,Construction,Employed,137.0,True,False,,2011-06-22 05:01:58,680.0,699.0,1997-12-11 00:00:00,8.0,8.0,25.0,5,474.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,9536.0,0.97,221.0,22.0,0.86,1.0,0.11,"$100,000+",True,11000.0,BC0536227551846208E1A16,,,,,,,,,0,,33,50795,5000,2011-06-29,Q2 2011,423D35144827832218434ED,175.76,5613.58,5000.0,613.58,-38.38,0.0,0.0,0.0,0.0,1.0,0,0,0.0,93,3.0,,False,True,False,False,False,2011
1D98349696500747319171F,481037,2010-10-22 06:08:52.147000000,,36,Completed,2013-11-09 00:00:00,0.15549,0.134,0.124,0.0724,0.0495,0.0724,5.0,B,8.0,1,CA,Other,Full-time,238.0,True,False,,2010-10-22 06:08:44,760.0,779.0,1991-09-01 00:00:00,11.0,10.0,27.0,7,236.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7515.0,0.45,8836.0,23.0,0.91,0.0,0.2,"$25,000-49,999",True,4150.0,397E360335388475212B94E,1.0,10.0,9.0,1.0,0.0,7850.0,6283.9,109.0,0,,40,45229,11750,2010-11-09,Q4 2010,590B3365951148944AE18E1,365.19,14337.1,11750.01,2587.09,-193.05,0.0,0.0,0.0,0.0,1.0,0,0,0.0,364,3.0,,False,True,False,False,False,2010
C33E353916315753055863C,555583,2012-01-31 14:18:58.240000000,,60,Current,,0.27246,0.2468,0.2368,0.2312,0.089,0.1422,4.0,C,7.0,7,CA,Other,Not employed,12.0,False,False,,2012-01-31 14:18:53,740.0,759.0,1999-07-11 00:00:00,14.0,13.0,37.0,4,168.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,15685.0,0.3,35315.0,19.0,0.94,0.0,,Not employed,False,0.0,992F364128830272372FF93,,,,,,,,,0,,25,60072,7000,2012-02-07,Q1 2012,A75B3538879430216E2DD45,204.15,4899.6,1841.96,3057.64,-123.87,0.0,0.0,0.0,0.0,1.0,0,0,0.0,127,2.0,,False,True,False,False,False,2012
6E133525267180005607EE0,524177,2011-08-28 13:48:55.513000000,,36,Completed,2011-12-15 00:00:00,0.202,0.1799,0.1699,0.1669,0.0595,0.1074,5.0,B,8.0,1,CA,Engineer - Mechanical,Employed,199.0,True,False,,2011-08-28 13:48:49,760.0,779.0,1996-10-14 00:00:00,5.0,5.0,16.0,3,327.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,16602.0,0.06,150000.0,15.0,1.0,1.0,0.18,"$50,000-74,999",True,6000.0,6207362961308090459CDE8,,,,,,,,,0,,30,52999,5500,2011-09-06,Q3 2011,A0EB35255673919613215F1,198.81,5764.24,5500.0,264.24,-14.69,0.0,0.0,0.0,0.0,1.0,0,0,0.0,14,2.0,,False,True,False,False,False,2011
6E383460919700691337A12,421272,2009-08-21 10:54:38.667000000,,36,Completed,2011-07-14 00:00:00,0.1152,0.08,0.07,0.0489,0.021,0.0489,6.0,A,9.0,2,NC,Food Service Management,Full-time,1.0,True,True,6A3B336601725506917317E,2009-09-27 18:00:38,740.0,759.0,1999-11-08 00:00:00,9.0,9.0,21.0,3,147.0,0.0,2.0,1.0,10970.0,11.0,0.0,0.0,6244.0,0.39,9546.0,16.0,0.62,0.0,0.17,"$25,000-49,999",True,2916.666667,4BB835693101056803A9D4A,1.0,12.0,12.0,0.0,0.0,1000.0,703.9,-3.0,0,,53,38874,1000,2009-10-14,Q4 2009,D05233649097166618BE702,31.34,1092.57,999.98,92.59,-11.58,0.0,0.0,0.0,0.0,1.0,0,0,0.0,69,4.0,,False,True,False,False,False,2009
0C083517574540794055E72,511447,2011-06-15 08:11:40.073000000,,36,Current,,0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3.0,D,5.0,1,VA,Retail Management,Employed,170.0,True,False,,2011-06-15 08:11:32,720.0,739.0,1997-06-01 00:00:00,9.0,9.0,36.0,5,417.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,27454.0,0.98,456.0,34.0,0.94,0.0,0.12,"$50,000-74,999",True,4583.333333,1E3336233647543818634E2,,,,,,,,,0,,33,50460,3000,2011-06-23,Q2 2011,276235175612257658D53E7,122.46,3918.72,2531.42,1387.3,-51.4,0.0,0.0,0.0,0.0,1.0,0,0,0.0,23,3.0,,False,True,False,False,False,2011
0C0A3484540888415EFD632,458506,2010-05-15 15:51:37.533000000,,36,Chargedoff,2013-02-25 00:00:00,0.32378,0.3,0.29,0.1297,0.147,0.1297,2.0,E,6.0,1,CA,Biologist,Full-time,25.0,False,False,,2010-04-27 23:56:35,620.0,639.0,1997-08-09 00:00:00,10.0,9.0,16.0,8,469.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,13269.0,1.0,79.0,14.0,0.85,2.0,0.12,"$75,000-99,999",True,7973.333333,12493589040342526C39529,1.0,23.0,23.0,0.0,0.0,3500.0,976.63,6.0,377,33.0,46,42673,2500,2010-05-26,Q2 2010,41693422290604079E4E3BF,106.13,2971.64,1783.65,1187.99,-31.39,-72.16,716.35,440.7,148.87,1.0,0,0,0.0,37,4.0,32.0,True,True,False,False,True,2010
E25935429615595651751A1,574288,2012-04-01 10:03:33.140000000,,60,Completed,2012-09-07 00:00:00,0.2968,0.2705,0.2605,0.254,0.099,0.155,3.0,D,5.0,1,IL,Student - College Senior,Employed,12.0,False,False,,2012-04-01 10:03:30,640.0,659.0,1977-02-10 00:00:00,12.0,8.0,42.0,9,364.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,23275.0,0.33,47025.0,41.0,1.0,4.0,,"$1-24,999",False,833.333333,ED113646706250101E8EB0E,2.0,2.0,2.0,0.0,0.0,4000.0,0.0,-40.0,0,,23,63159,14000,2012-04-05,Q2 2012,0E243487348848522CCE7EA,427.91,15368.51,14000.0,1368.51,-50.59,0.0,0.0,0.0,0.0,1.0,0,0,0.0,68,2.0,,False,True,False,False,False,2012
1E743543648153700670140,575962,2012-04-05 21:37:02.847000000,,60,Completed,2012-04-17 00:00:00,0.25451,0.2293,0.2193,0.2141,0.065,0.1491,4.0,C,3.0,1,CA,Attorney,Employed,73.0,False,False,,2012-04-05 21:37:00,700.0,719.0,1999-09-07 00:00:00,18.0,13.0,29.0,12,242.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,1249.0,0.04,24151.0,27.0,0.96,3.0,0.32,"$50,000-74,999",True,4500.0,BD3636469427240831BD691,1.0,1.0,1.0,0.0,0.0,12000.0,0.0,-47.0,0,,23,63347,15000,2012-04-10,Q2 2012,EB6D35377317259092343EB,422.25,15065.96,15000.0,65.96,-2.88,0.0,0.0,0.0,0.0,1.0,0,0,0.0,22,2.0,,False,True,False,False,False,2012
A6CB353232332323063317A,543248,2011-12-07 08:32:27.207000000,,36,Past Due (1-15 days),,0.3509,0.3108,0.3008,0.287,0.147,0.14,2.0,E,5.0,1,CO,Other,Self-employed,10.0,False,True,6A3B336601725506917317E,2011-12-07 08:32:24,680.0,699.0,1999-08-02 00:00:00,12.0,12.0,31.0,10,254.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,5200.0,0.46,4895.0,16.0,0.93,2.0,,"$50,000-74,999",False,4166.666667,A69C3639210373316DF66E0,,,,,,,,,10,,27,58046,7500,2011-12-28,Q4 2011,29583365818311463DDFC87,322.84,8071.0,4433.36,3637.64,-117.04,0.0,0.0,0.0,0.0,1.0,0,0,0.0,79,2.0,,False,True,False,False,False,2011
6A2D3521108572773025018,518554,2011-07-28 12:29:32.717000000,,36,Current,,0.34621,0.3099,0.2999,0.2861,0.13,0.1561,2.0,E,6.0,1,NY,Professional,Employed,16.0,False,False,,2011-07-28 12:29:30,620.0,639.0,1988-06-01 00:00:00,6.0,5.0,58.0,4,464.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,25739.0,0.9,2821.0,22.0,0.72,0.0,0.32,"$25,000-49,999",True,3750.0,34043625397612090798A18,1.0,18.0,13.0,5.0,0.0,7500.0,0.0,-50.0,0,,31,51946,7000,2011-08-02,Q3 2011,DEC733748809305271E0987,300.97,9300.07,5552.61,3747.46,-120.93,0.0,0.0,0.0,0.0,1.0,0,0,0.0,19,3.0,,False,True,False,False,False,2011
DCFC3491361536898F39DEF,471564,2010-08-15 16:01:02.070000000,,36,Chargedoff,2011-04-27 00:00:00,0.41355,0.35,0.34,0.1369,0.183,0.1369,1.0,HR,5.0,2,NY,Medical Technician,Employed,49.0,True,False,,2010-08-11 04:55:52,640.0,659.0,1994-10-31 00:00:00,6.0,6.0,10.0,3,422.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,13018.0,0.97,282.0,8.0,0.87,0.0,0.3,"$25,000-49,999",True,3500.0,9796359683413100312F0C7,,,,,,,,,1170,9.0,43,44144,1000,2010-08-26,Q3 2010,A189349070892119233F130,45.24,120.72,15.51,105.21,-0.85,-15.38,984.49,984.49,0.0,1.0,0,0,0.0,24,4.0,8.0,True,True,False,True,False,2010
B7323495914958773DA5189,476145,2010-09-20 06:37:28.690000000,,36,Completed,2013-09-28 00:00:00,0.33864,0.3025,0.2925,0.0354,0.24,0.0354,1.0,HR,3.0,7,NJ,Social Worker,Employed,48.0,True,False,,2010-09-10 11:41:09,620.0,639.0,1991-11-22 00:00:00,16.0,14.0,28.0,12,636.0,1.0,2.0,1.0,58.0,0.0,0.0,0.0,21082.0,0.93,869.0,27.0,0.55,1.0,0.15,"$75,000-99,999",True,7333.333333,868F359876913144649E554,1.0,24.0,24.0,0.0,0.0,3000.0,1275.52,40.0,0,,42,44568,3000,2010-09-28,Q3 2010,AD9F3428946689894BECE74,127.77,4605.34,3000.0,1605.34,-52.96,0.0,0.0,0.0,0.0,1.0,0,0,0.0,94,4.0,,False,True,False,False,False,2010
B73D3541661916214AA89B3,570050,2012-03-19 17:39:01.073000000,,60,Past Due (31-60 days),,0.27246,0.2468,0.2368,0.2312,0.089,0.1422,4.0,C,7.0,1,MO,Professional,Employed,66.0,True,False,,2012-03-19 17:38:56,680.0,699.0,1999-05-26 00:00:00,6.0,5.0,15.0,2,127.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,4301.0,0.87,197.0,15.0,0.93,0.0,0.2,"$75,000-99,999",True,6333.333333,00613646577337606B6AF58,,,,,,,,,41,,24,62745,10000,2012-03-28,Q1 2012,790E354199338855694B514,291.64,6109.44,2151.26,3958.18,-149.11,0.0,0.0,0.0,0.0,1.0,0,0,0.0,7,2.0,,False,True,False,False,False,2012
FF093509193617238161358,495396,2011-02-23 11:41:27.427000000,,60,Chargedoff,2013-07-20 00:00:00,0.19422,0.1799,0.1699,0.1669,0.0595,0.1074,5.0,B,8.0,2,FL,Accountant/CPA,Employed,32.0,True,False,,2011-05-03 18:26:05,740.0,759.0,2003-05-04 00:00:00,9.0,9.0,23.0,10,141.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,458.0,0.01,15829.0,12.0,1.0,0.0,0.17,"$25,000-49,999",True,3720.5,9B69361952759495300E956,,,,,,,,,358,27.0,34,49336,10000,2011-05-17,Q2 2011,C04633950109625051C39A4,253.88,5441.1,2254.35,3186.75,-142.83,-83.36,7745.65,7745.65,0.0,1.0,0,0,0.0,178,3.0,28.0,True,True,False,False,True,2011
8275353818257779351FD17,552795,2012-01-19 18:53:28.307000000,,36,Completed,2012-05-27 00:00:00,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,1,OK,Sales - Commission,Employed,242.0,True,False,,2012-01-19 18:53:21,700.0,719.0,1983-11-01 00:00:00,16.0,11.0,30.0,4,468.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,34502.0,0.71,13598.0,29.0,1.0,8.0,0.21,"$100,000+",True,10416.666667,9CA83640615567196E41DAB,,,,,,,,,0,,26,59567,4000,2012-01-27,Q1 2012,3D133536648975105618096,173.71,4303.53,3999.99,303.54,-9.55,0.0,0.0,0.0,0.0,1.0,0,0,0.0,2,2.0,,False,True,False,False,False,2012
828334772034537754DB4DD,449399,2010-03-07 15:30:43.610000000,,36,Completed,2013-03-22 00:00:00,0.16005,0.1385,0.1285,0.0764,0.05,0.0764,5.0,B,8.0,7,CO,Professional,Full-time,16.0,True,False,,2010-03-07 15:29:03,740.0,759.0,2003-07-01 00:00:00,11.0,11.0,14.0,9,343.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9386.0,0.67,3904.0,14.0,1.0,2.0,0.3,"$25,000-49,999",True,2668.833333,23E13582016614372AE7E46,,,,,,,,,0,,48,41353,3500,2010-03-22,Q1 2010,D6DB34787020466174D3E45,116.84,4299.85,3500.01,799.84,-57.75,0.0,0.0,0.0,0.0,1.0,0,0,0.0,122,4.0,,False,True,False,False,False,2010
A78035364177726344F24F3,553530,2012-01-23 08:52:06.067000000,,36,Chargedoff,2013-06-30 00:00:00,0.12782,0.0999,0.0899,0.0897,0.038,0.0517,6.0,A,8.0,2,VA,Executive,Employed,295.0,True,False,,2012-01-23 08:52:01,800.0,819.0,1995-01-16 00:00:00,11.0,10.0,38.0,11,377.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,23378.0,0.6,15522.0,36.0,0.97,2.0,0.16,"$100,000+",True,11416.666667,AA9F3641453325000F10865,,,,,,,,,344,17.0,26,59781,25000,2012-01-31,Q1 2012,45F6353747583372265E181,806.56,9837.48,6753.8,3083.68,-266.18,-902.0,18246.2,18246.2,1200.0,1.0,0,0,0.0,194,2.0,16.0,True,True,False,False,True,2012
779835450436467161EF204,580379,2012-04-18 20:19:46.300000000,,60,Current,,0.35838,0.3304,0.3204,0.3057,0.147,0.1587,2.0,E,6.0,2,MN,Food Service,Employed,44.0,True,False,,2012-04-18 20:19:41,680.0,699.0,1996-05-30 00:00:00,3.0,2.0,15.0,2,37.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,702.0,0.7,298.0,13.0,0.5,0.0,0.12,"$1-24,999",True,1333.333333,8C003650256656563404A34,,,,,,,,,0,,22,64919,3500,2012-05-04,Q2 2012,F89435445571058833A60E3,119.86,2636.92,695.28,1941.64,-58.76,0.0,0.0,0.0,0.0,1.0,0,0,0.0,51,2.0,,False,True,False,False,False,2012
77B63546778647241CD4F58,591722,2012-05-22 09:08:46.913000000,,36,Current,,0.15538,0.127,0.117,0.1166,0.033,0.0836,6.0,A,9.0,1,NV,Analyst,Employed,104.0,False,False,,2012-05-22 09:08:41,760.0,779.0,2000-06-22 00:00:00,14.0,14.0,32.0,13,347.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19317.0,0.19,73195.0,27.0,1.0,1.0,0.31,"$25,000-49,999",True,3750.0,41BA36511269600699F30E5,,,,,,,,,0,,22,66966,14500,2012-05-30,Q2 2012,107A3548673928952736DC0,486.47,10215.87,7781.73,2434.14,-191.69,0.0,0.0,0.0,0.0,1.0,0,0,0.0,179,2.0,,False,True,False,False,False,2012
228035336914015535DA68F,543750,2011-12-09 14:18:57.447000000,,36,Current,,0.35285,0.3127,0.3027,0.285,0.165,0.12,1.0,HR,5.0,1,GA,Military Enlisted,Employed,244.0,True,False,,2011-12-09 13:30:37,660.0,679.0,1998-05-18 00:00:00,13.0,13.0,26.0,9,912.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25853.0,0.83,2253.0,22.0,0.95,0.0,0.53,"$50,000-74,999",True,5000.0,36373638230863835FC03AA,,,,,,,,,0,,27,57382,2000,2011-12-13,Q4 2011,D9933532642010228661672,86.3,2243.8,1245.46,998.34,-31.94,0.0,0.0,0.0,0.0,1.0,0,0,0.0,50,2.0,,False,True,False,False,False,2011
3ADA3519749051624ED760F,516118,2011-07-13 02:57:54.357000000,,36,Current,,0.22362,0.1899,0.1799,0.1757,0.061,0.1147,4.0,C,6.0,6,AZ,Analyst,Employed,69.0,False,False,,2011-07-08 21:55:21,720.0,739.0,1998-09-01 00:00:00,3.0,3.0,19.0,2,0.0,0.0,3.0,2.0,10658.0,8.0,0.0,0.0,0.0,0.0,605.0,19.0,0.73,1.0,0.14,"$25,000-49,999",True,3333.333333,DB4036253245860378E24EE,1.0,33.0,33.0,0.0,0.0,12500.0,0.04,45.0,0,,32,51203,5500,2011-07-15,Q3 2011,2D1C3390545452716165E0F,201.58,6649.4,4949.47,1699.93,-89.53,0.0,0.0,0.0,0.0,1.0,0,0,0.0,46,3.0,,False,True,False,False,False,2011
DBC235238065679512D1386,521353,2011-08-12 21:35:48.853000000,,36,Completed,2012-12-18 00:00:00,0.30532,0.2699,0.2599,0.2534,0.112,0.1414,3.0,D,7.0,2,VA,Professional,Employed,97.0,True,False,,2011-08-12 21:35:43,680.0,699.0,1995-12-01 00:00:00,13.0,12.0,33.0,5,104.0,0.0,6.0,3.0,1101.0,2.0,0.0,0.0,1187.0,0.88,120.0,21.0,0.79,2.0,0.12,"$75,000-99,999",True,6666.666667,85F7362776386215489B490,,,,,,,,,0,,31,52286,2500,2011-08-18,Q3 2011,D5B13524054639067EDAA2E,102.05,3224.64,2500.0,724.64,-26.85,0.0,0.0,0.0,0.0,1.0,0,0,0.0,19,3.0,,False,True,False,False,False,2011
DAE2353540566975741C45C,545406,2011-12-19 13:50:15.860000000,,36,Current,,0.19108,0.1621,0.1521,0.1495,0.0595,0.09,5.0,B,9.0,7,CA,Sales - Retail,Employed,81.0,False,False,,2011-12-19 12:05:02,680.0,699.0,2004-04-28 00:00:00,10.0,7.0,14.0,8,230.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4984.0,0.55,3874.0,14.0,0.71,0.0,0.1,"$50,000-74,999",True,4565.5,EA1236374106834469E2FCA,,,,,,,,,0,,27,57781,2900,2011-12-22,Q4 2011,72123535335499103CCBDB9,102.26,2658.76,1947.64,711.12,-43.86,0.0,0.0,0.0,0.0,1.0,0,0,0.0,13,2.0,,False,True,False,False,False,2011
FCB93540339038218FA96D1,563948,2012-02-29 18:02:02.820000000,,36,Defaulted,2013-06-04 00:00:00,0.33973,0.2999,0.2899,0.2766,0.149,0.1276,2.0,E,2.0,1,SD,Administrative Assistant,Employed,51.0,False,False,,2012-02-29 18:01:59,620.0,639.0,1998-12-14 00:00:00,23.0,23.0,35.0,19,905.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,22231.0,0.97,364.0,32.0,0.96,3.0,0.53,"$25,000-49,999",True,3333.333333,E64936439975993599FDA91,1.0,10.0,10.0,0.0,0.0,5000.0,3978.36,-31.0,186,16.0,24,61527,4000,2012-03-02,Q1 2012,EBBE34175367318395358AC,169.78,1697.8,775.9,921.9,-30.74,0.0,3224.1,3224.1,0.0,1.0,0,0,0.0,16,2.0,16.0,True,True,False,False,True,2012
A7A135427303583442A030B,574352,2012-04-01 16:47:38.960000000,,36,Current,,0.35797,0.3177,0.3077,0.2896,0.165,0.1246,1.0,HR,5.0,7,GA,Construction,Employed,27.0,True,False,,2012-04-01 16:47:29,700.0,719.0,1989-01-23 00:00:00,9.0,8.0,41.0,4,130.0,1.0,3.0,6.0,1185.0,15.0,0.0,0.0,2003.0,0.44,2497.0,33.0,0.78,1.0,0.22,"$75,000-99,999",True,7000.0,74A83648329019164DF79AB,,,,,,,,,0,,23,63832,4000,2012-04-18,Q2 2012,40C73543452563492C05304,173.71,3821.62,1984.67,1836.95,-57.83,0.0,0.0,0.0,0.0,1.0,0,0,0.0,77,2.0,,False,True,False,False,False,2012
4D1535023699225931172DF,488266,2010-12-17 06:29:04.323000000,,36,Completed,2011-06-08 00:00:00,0.31308,0.2775,0.2675,0.2608,0.098,0.1628,3.0,D,6.0,7,SC,Doctor,Full-time,114.0,False,False,,2010-12-17 06:28:59,720.0,739.0,1989-06-30 00:00:00,16.0,16.0,40.0,12,268.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13543.0,0.46,15037.0,35.0,1.0,1.0,,"$50,000-74,999",False,4833.333333,7F0436069167088958CF7AD,1.0,14.0,14.0,0.0,0.0,1200.0,572.58,55.0,0,,39,46256,6300,2010-12-28,Q4 2010,6BE83421074383283C857FD,259.74,7044.53,6300.0,744.53,-26.66,0.0,0.0,0.0,0.0,1.0,0,0,0.0,78,3.0,,False,True,False,False,False,2010
4D1D34840801264142A19E7,459194,2010-05-20 06:29:24.870000000,,36,Chargedoff,2012-01-31 00:00:00,0.11296,0.092,0.082,0.0608,0.021,0.0608,6.0,A,9.0,3,MD,Analyst,Full-time,26.0,True,False,,2010-05-03 11:34:01,740.0,759.0,1998-07-08 00:00:00,10.0,6.0,22.0,5,521.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,23059.0,0.5,22341.0,20.0,1.0,0.0,0.29,"$50,000-74,999",True,5833.333333,44553589541411418071162,,,,,,,,,891,20.0,45,42752,6000,2010-06-01,Q2 2010,5E2234826493051981A077E,191.36,2870.4,2300.49,569.91,-61.94,0.0,3699.51,3699.51,0.0,1.0,0,0,0.0,175,4.0,20.0,True,True,False,False,True,2010
0BAC34966950888156E93D6,480961,2010-10-21 11:09:44.447000000,,36,Completed,2011-11-28 00:00:00,0.38058,0.3435,0.3335,0.1761,0.142,0.1761,2.0,E,5.0,3,FL,Professional,Full-time,57.0,False,False,,2010-10-19 12:33:19,660.0,679.0,1998-11-02 00:00:00,4.0,4.0,27.0,3,116.0,5.0,13.0,0.0,0.0,1.0,1.0,0.0,79.0,0.07,971.0,23.0,0.82,0.0,0.09,"$75,000-99,999",True,6258.333333,74D93602941842250946F89,,,,,,,,,0,,40,45120,2500,2010-11-02,Q4 2010,4C163487352794150F04A27,112.17,3320.47,2500.0,820.47,-23.88,0.0,0.0,0.0,0.0,1.0,0,0,0.0,102,3.0,,False,True,False,False,False,2010
